0
13409	-0.20	0.00
13411	-0.20	0.00
13414	-0.30	0.00
13416	-0.20	0.00
13418	-0.10	0.00
13421	-0.20	0.00
13423	-0.30	0.00
13425	-0.10	0.00
13427	-0.20	0.00
13430	-0.20	0.00
13432	-0.30	0.00
13434	-0.10	0.00
13437	-0.10	0.00
13439	-0.30	0.00
13441	-0.20	0.00
13444	-0.10	0.00
13446	0.00	0.00
13448	-0.10	0.00
13451	-0.10	0.00
13453	-0.10	0.00
13455	-0.20	0.00
13457	0.00	0.00
13460	0.10	0.00
13462	-0.20	0.00
13464	-0.10	0.00
13467	0.00	0.00
13469	0.10	0.00
13471	-0.40	0.00
13474	-0.20	0.00
13476	-0.10	0.00
13478	0.00	0.00
13480	-0.10	0.00
13483	-0.10	0.00
13485	0.00	0.00
13487	0.10	0.00
13490	0.10	0.00
13492	-0.10	0.00
13494	0.00	0.00
13497	-0.20	0.00
13499	-0.10	0.00
13501	-0.20	0.00
13503	0.00	0.00
13506	-0.10	0.00
13508	0.00	0.00
13510	0.10	0.00
13513	-0.50	0.00
13515	-0.10	0.00
13517	-0.20	0.00
13520	-0.10	0.00
13522	0.00	0.00
13524	-0.40	0.00
13526	0.00	0.00
13529	-0.30	0.00
13531	-0.20	0.00
13533	0.00	0.00
13536	-0.10	0.00
13538	-0.10	0.00
13540	-0.10	0.00
13543	-0.20	0.00
13545	0.00	0.00
13547	-0.10	0.00
13550	-0.20	0.00
13552	-0.30	0.00
13554	0.00	0.00
13556	-0.30	0.00
13559	0.10	0.00
13561	-0.40	0.00
13563	-0.10	0.00
13566	-0.30	0.00
13568	-0.20	0.00
13570	-0.10	0.00
13573	0.00	0.00
13575	-0.10	0.00
13577	-0.20	0.00
13579	-0.10	0.00
13582	-0.30	0.00
13584	0.00	0.00
13586	-0.20	0.00
13589	-0.40	0.00
13591	-0.30	0.00
13593	0.00	0.00
13596	0.20	0.00
13598	0.10	0.00
13600	-0.50	0.00
13603	0.00	0.00
13605	0.00	0.00
13607	-0.10	0.00
13609	-0.40	0.00
13612	-0.40	0.00
13614	-0.10	0.00
13616	-0.30	0.00
13619	0.00	0.00
13621	-0.30	0.00
13623	-0.10	0.00
13626	0.00	0.00
13628	-0.10	0.00
13630	-0.20	0.00
13632	-0.40	0.00
13635	-0.10	0.00
13637	-0.30	0.00
13639	-0.20	0.00
13642	0.10	0.00
13644	-0.20	0.00
13646	0.10	0.00
13649	-0.10	0.00
13651	-0.20	0.00
13653	-0.10	0.00
13655	0.10	0.00
13658	-0.10	0.00
13660	-0.10	0.00
13662	-0.10	0.00
13665	0.10	0.00
13667	0.00	0.00
13669	0.10	0.00
13672	-0.10	0.00
13674	-0.20	0.00
13676	0.00	0.00
13678	-0.20	0.00
13681	0.00	0.00
13683	-0.20	0.00
13685	-0.20	0.00
13688	-0.10	0.00
13690	-0.60	0.00
13692	-0.10	0.00
13695	-0.10	0.00
13697	-0.30	0.00
13699	-0.30	0.00
13702	-0.20	0.00
13704	-0.20	0.00
13706	-0.40	0.00
13708	-0.20	0.00
13711	-0.30	0.00
13713	0.00	0.00
13715	-0.30	0.00
13718	-0.10	0.00
13720	-0.20	0.00
13722	0.00	0.00
13725	-0.30	0.00
13727	-0.10	0.00
13729	-0.20	0.00
13732	-0.30	0.00
13734	0.10	0.00
13736	-0.20	0.00
13738	-0.10	0.00
13741	0.00	0.00
13743	-0.20	0.00
13745	-0.20	0.00
13748	-0.10	0.00
13750	-0.30	0.00
13752	-0.30	0.00
13755	-0.10	0.00
13757	-0.10	0.00
13759	-0.10	0.00
13762	-0.30	0.00
13764	0.00	0.00
13766	-0.30	0.00
13768	-0.30	0.00
13771	0.00	0.00
13773	-0.20	0.00
13775	0.00	0.00
13778	0.10	0.00
13780	0.10	0.00
13782	-0.20	0.00
13785	-0.10	0.00
13787	-0.10	0.00
13789	-0.10	0.00
13791	-0.10	0.00
13794	-0.40	0.00
13796	-0.30	0.00
13798	-0.20	0.00
13801	-0.10	0.00
13803	-0.20	0.00
13805	-0.20	0.00
13808	0.00	0.00
13810	-0.10	0.00
13812	0.00	0.00
13815	-0.30	0.00
13817	-0.10	0.00
13819	0.00	0.00
13821	0.00	0.00
13824	-0.20	0.00
13826	0.00	0.00
13828	-0.20	0.00
13831	-0.30	0.00
13833	0.00	0.00
13835	-0.10	0.00
13838	0.10	0.00
13840	-0.30	0.00
13842	-0.30	0.00
13844	0.00	0.00
13847	0.00	0.00
13849	-0.40	0.00
13851	-0.10	0.00
13854	-0.10	0.00
13856	-0.10	0.00
13858	-0.30	0.00
13861	-0.20	0.00
13863	-0.20	0.00
13865	-0.20	0.00
13867	-0.40	0.00
13870	-0.30	0.00
13872	-0.10	0.00
13874	-0.10	0.00
13877	0.00	0.00
13879	-0.20	0.00
13881	-0.30	0.00
13884	-0.30	0.00
13886	-0.10	0.00
13888	-0.30	0.00
13891	-0.10	0.00
13893	0.00	0.00
13895	-0.10	0.00
13897	0.00	0.00
13900	-0.20	0.00
13902	-0.30	0.00
13904	-0.30	0.00
13907	0.00	0.00
13909	0.00	0.00
13911	-0.20	0.00
13914	-0.30	0.00
13916	-0.20	0.00
13918	-0.10	0.00
13920	-0.30	0.00
13923	-0.40	0.00
13925	-0.10	0.00
13927	-0.30	0.00
13930	-0.40	0.00
13932	-0.10	0.00
13934	-0.10	0.00
13937	-0.40	0.00
13939	0.00	0.00
13941	-0.20	0.00
13944	0.00	0.00
13946	0.20	0.00
13948	-0.20	0.00
13950	-0.10	0.00
13953	-0.10	0.00
13955	-0.30	0.00
13957	-0.10	0.00
13960	0.00	0.00
13962	0.00	0.00
13964	-0.20	0.00
13967	-0.10	0.00
13969	-0.10	0.00
13971	0.00	0.00
13973	-0.20	0.00
13976	-0.10	0.00
13978	-0.20	0.00
13980	-0.30	0.00
13983	-0.30	0.00
13985	-0.30	0.00
13987	-0.30	0.00
13990	-0.10	0.00
13992	0.00	0.00
13994	-0.10	0.00
13997	0.10	0.00
13999	0.10	0.00
14001	-0.20	0.00
14003	-0.40	0.00
14006	0.10	0.00
14008	-0.50	0.00
14010	0.00	0.00
14013	-0.10	0.00
14015	0.00	0.00
14017	-0.10	0.00
14020	-0.10	0.00
14022	-0.30	0.00
14024	-0.10	0.00
14026	-0.30	0.00
14029	-0.10	0.00
14031	-0.10	0.00
14033	-0.20	0.00
14036	-0.20	0.00
14038	0.00	0.00
14040	-0.20	0.00
14043	-0.20	0.00
14045	-0.10	0.00
14047	-0.40	0.00
14050	-0.30	0.00
14052	-0.10	0.00
14054	0.00	0.00
14056	-0.20	0.00
14059	-0.30	0.00
14061	-0.10	0.00
14063	0.00	0.00
14066	0.00	0.00
14068	-0.30	0.00
14070	-0.10	0.00
14073	-0.10	0.00
14075	0.00	0.00
14077	-0.10	0.00
14079	-0.20	0.00
14082	-0.20	0.00
14084	-0.30	0.00
14086	0.00	0.00
14089	-0.10	0.00
14091	0.00	0.00
14093	-0.40	0.00
14096	0.00	0.00
14098	0.00	0.00
14100	-0.20	0.00
14103	-0.50	0.00
14105	0.00	0.00
14107	0.00	0.00
14109	0.20	0.00
14112	-0.30	0.00
14114	-0.30	0.00
14116	0.10	0.00
14119	-0.30	0.00
14121	-0.30	0.00
14123	-0.10	0.00
14126	-0.20	0.00
14128	-0.30	0.00
14130	-0.20	0.00
14132	-0.30	0.00
14135	-0.20	0.00
14137	0.00	0.00
14139	-0.30	0.00
14142	-0.10	0.00
14144	-0.20	0.00
14146	0.00	0.00
14149	0.00	0.00
14151	-0.20	0.00
14153	-0.30	0.00
14156	-0.10	0.00
14158	0.00	0.00
14160	-0.20	0.00
14162	-0.30	0.00
14165	-0.10	0.00
14167	-0.20	0.00
14169	0.00	0.00
14172	0.00	0.00
14174	0.20	0.00
14176	0.00	0.00
14179	-0.20	0.00
14181	-0.30	0.00
14183	-0.40	0.00
14185	-0.10	0.00
14188	-0.20	0.00
14190	-0.50	0.00
14192	-0.30	0.00
14195	0.00	0.00
14197	-0.10	0.00
14199	-0.30	0.00
14202	-0.20	0.00
14204	0.00	0.00
14206	-0.20	0.00
14209	-0.30	0.00
14211	-0.30	0.00
14213	0.00	0.00
14215	-0.30	0.00
14218	0.00	0.00
14220	-0.20	0.00
14222	0.00	0.00
14225	-0.20	0.00
14227	-0.20	0.00
14229	-0.30	0.00
14232	-0.10	0.00
14234	-0.10	0.00
14236	0.10	0.00
14238	-0.20	0.00
14241	-0.20	0.00
14243	-0.30	0.00
14245	-0.30	0.00
14248	-0.40	0.00
14250	-0.10	0.00
14252	-0.30	0.00
14255	-0.10	0.00
14257	0.00	0.00
14259	0.00	0.00
14262	-0.40	0.00
14264	-0.10	0.00
14266	-0.30	0.00
14268	-0.20	0.00
14271	-0.10	0.00
14273	0.00	0.00
14275	0.00	0.00
14278	-0.20	0.00
14280	0.00	0.00
14282	0.00	0.00
14285	-0.40	0.00
14287	-0.20	0.00
14289	-0.20	0.00
14291	-0.20	0.00
14294	-0.20	0.00
14296	-0.30	0.00
14298	-0.20	0.00
14301	-0.20	0.00
14303	-0.20	0.00
14305	0.10	0.00
14308	8.80	16.00
14310	45.00	216.00
14312	26.10	128.00
14315	24.90	124.00
14317	26.00	132.00
14319	26.00	132.00
14321	26.50	134.00
14324	28.30	134.00
14326	28.50	140.00
14328	28.30	144.00
14331	26.20	132.00
14333	26.10	132.00
14335	26.20	132.00
14337	59.50	302.00
14340	59.70	302.00
14342	60.00	304.00
14344	59.50	302.00
14347	59.90	302.00
14349	59.50	298.00
14351	58.90	304.00
14353	59.40	302.00
14356	59.50	302.00
14358	59.70	302.00
14360	60.10	304.00
14363	59.80	302.00
14365	59.80	302.00
14367	60.00	302.00
14370	59.40	302.00
14372	59.50	302.00
14374	60.10	304.00
14376	59.70	302.00
14379	59.70	302.00
14381	60.10	302.00
14383	59.70	302.00
14386	59.70	302.00
14388	60.00	302.00
14390	59.90	302.00
14392	59.90	302.00
14395	59.20	298.00
14397	59.50	302.00
14399	58.80	298.00
14402	58.20	294.00
14404	58.20	294.00
14406	47.60	242.00
14408	48.00	242.00
14411	70.20	432.00
14413	87.30	440.00
14415	87.40	440.00
14418	87.20	440.00
14420	87.40	440.00
14422	87.40	440.00
14425	87.50	440.00
14427	87.30	440.00
14429	87.40	440.00
14431	87.50	440.00
14434	89.30	462.00
14436	91.70	452.00
14438	89.40	466.00
14441	92.10	462.00
14443	92.10	466.00
14445	92.20	466.00
14447	45.70	232.00
14450	46.00	232.00
14452	45.80	232.00
14454	45.60	230.00
14457	45.60	230.00
14459	45.90	232.00
14461	45.90	232.00
14463	46.10	230.00
14466	45.80	232.00
14468	45.70	230.00
14470	45.70	230.00
14473	45.60	230.00
14475	45.40	230.00
14477	45.70	232.00
14480	45.50	230.00
14482	45.50	230.00
14484	45.40	230.00
14486	45.50	230.00
14489	45.30	230.00
14491	45.30	230.00
14493	45.30	230.00
14496	45.60	230.00
14498	45.40	230.00
